Date,Open,High,Low,Close,Volume,ETF_Open,ETF_High,ETF_Low,ETF_Close,ETF_Volume
2014-09-26,92.869,94.967,92.745,94.967,66137193,37.388,37.803,37.388,37.728,5148258
2014-09-29,92.983,94.665,92.963,94.359,52777909,37.426,37.775,37.301,37.718,5090069
2014-09-30,95.012,95.703,94.762,94.967,58608757,37.775,38.003,37.683,37.833,7129923
2014-10-01,94.815,94.914,93.028,93.482,54606482,37.709,37.755,37.141,37.245,13772719
2014-10-02,93.564,94.463,92.408,94.159,50644838,37.264,37.359,36.847,37.225,14107661
2014-10-03,93.726,94.454,93.348,93.897,46100381,37.509,37.645,37.32,37.528,7071423
2014-10-06,94.209,94.874,93.708,93.897,39284946,37.718,37.785,37.445,37.538,7327432
2014-10-07,93.717,94.369,93.057,93.075,44640757,37.436,37.464,36.95,36.95,9498796
2014-10-08,93.084,95.289,92.662,95.002,60880729,36.999,37.718,36.741,37.654,9144391
2014-10-09,95.703,96.499,94.835,95.203,82050763,37.615,37.683,36.989,37.027,16136335
2014-10-10,94.914,96.169,94.539,94.952,70335317,36.781,36.969,36.079,36.079,31831713
2014-10-13,95.502,95.928,94.075,94.075,56785539,36.032,36.382,35.634,35.68,30167214
2014-10-14,94.626,94.752,92.904,93.075,67552864,35.974,36.144,35.644,35.738,22719146
2014-10-15,92.34,93.452,89.71,91.936,107047620,35.225,35.634,34.685,35.49,30655382
2014-10-16,90.059,92.105,89.928,90.729,76540345,34.893,35.51,34.798,35.281,28605056
2014-10-17,91.898,93.313,91.247,92.057,72278875,35.634,35.954,35.463,35.698,13484462
2014-10-20,92.716,94.218,92.576,94.027,82008266,35.5,35.974,35.321,35.954,9725244
2014-10-21,97.104,97.104,95.443,96.584,100342644,36.212,36.674,36.212,36.657,12205632
2014-10-22,96.94,98.132,96.71,97.085,72394711,36.781,36.866,36.457,36.486,12739150
2014-10-23,98.102,99.014,97.67,98.806,75378691,36.741,37.093,36.665,36.894,33976192
2014-10-24,99.143,99.423,98.518,99.173,49878793,37.056,37.245,36.847,37.215,7280345
2014-10-27,98.826,99.413,98.686,99.074,36271985,37.102,37.349,37.066,37.255,6268223
2014-10-28,99.343,100.6,99.303,100.6,50990915,37.359,37.785,37.359,37.765,8168676
2014-10-29,100.52,101.21,100.24,101.18,55900054,37.718,37.853,37.492,37.728,13896014
2014-10-30,100.8,101.19,99.82,100.82,43133355,37.701,37.919,37.538,37.853,9690172
2014-10-31,101.8,101.83,101.05,101.79,47360766,38.316,38.45,38.241,38.44,10507332
2014-11-03,102.01,103.96,101.8,103.11,55411077,38.497,38.666,38.43,38.6,10051042
2014-11-04,103.07,103.19,101.53,102.35,44070830,38.545,38.696,38.355,38.591,6784691
2014-11-05,102.81,103.01,101.92,102.59,39689849,38.838,38.847,38.525,38.696,7675762
2014-11-06,102.71,102.97,102.06,102.88,36913586,38.676,38.705,38.44,38.676,9058933
2014-11-07,102.93,103.49,102.74,103.18,35579243,38.715,38.762,38.535,38.725,7884175
2014-11-10,103.19,103.5,102.85,103.01,28715933,38.705,38.865,38.638,38.829,5084330
2014-11-11,102.89,103.91,102.6,103.86,28975210,38.856,38.865,38.686,38.847,3221135
2014-11-12,103.55,105.48,103.54,105.3,49565600,38.725,38.999,38.705,38.972,4763369
2014-11-13,105.84,107.39,105.65,106.81,62848423,39.046,39.311,38.999,39.18,5690960
2014-11-14,107.1,108.09,107.01,108.08,46514993,39.19,39.454,39.19,39.454,4580575
2014-11-17,108.17,111.03,107.24,107.91,49355439,39.34,39.435,39.19,39.379,4358470
2014-11-18,107.86,109.52,107.82,109.32,46700497,39.35,39.597,39.34,39.51,5093833
2014-11-19,109.29,109.57,107.73,108.54,44193084,39.52,39.52,39.074,39.254,7558225
2014-11-20,108.78,110.62,108.72,110.1,45810221,39.123,39.454,39.046,39.454,5164968
2014-11-21,111.23,111.29,109.83,110.25,60391456,39.766,39.785,39.35,39.51,6815894
2014-11-24,110.63,112.44,110.39,112.3,50094566,39.587,39.728,39.473,39.719,3283308
2014-11-25,112.73,113.34,111.18,111.32,72696667,39.775,39.901,39.71,39.738,5003818
2014-11-26,111.64,112.76,111.53,112.66,43101440,39.775,40.118,39.748,40.1,10800595
2014-11-28,112.91,113.02,111.75,112.6,26213573,40.156,40.374,40.1,40.289,5729361
2014-12-01,112.47,112.89,105.32,108.94,88523014,40.193,40.242,39.663,39.834,12302060
2014-12-02,107.44,109.57,106.74,108.51,62668871,39.814,39.91,39.683,39.844,5938283
2014-12-03,109.57,110.14,108.98,109.73,45449566,39.929,40.052,39.758,39.985,4505077
2014-12-04,109.58,110.95,109.14,109.34,44522535,39.956,40.109,39.834,39.985,3972639
2014-12-05,109.79,109.88,108.52,108.87,40469204,40.013,40.09,39.844,39.939,7571727
2014-12-08,108.0,108.52,105.67,106.39,60872177,39.863,39.929,39.36,39.53,7055468
2014-12-09,104.32,108.2,103.52,108.02,63577767,39.009,39.578,38.875,39.52,8670904
2014-12-10,108.3,108.72,105.59,105.99,47045201,39.53,39.53,38.847,38.923,8722435
2014-12-11,106.27,107.73,105.39,105.67,43789936,39.084,39.538,38.991,39.094,9526265
2014-12-12,104.57,105.91,103.74,103.89,59159400,38.81,39.084,38.469,38.515,9473758
2014-12-15,104.77,105.65,100.66,102.44,70959092,38.772,38.933,38.109,38.279,10811220
2014-12-16,100.68,104.3,100.59,101.05,64100708,38.003,38.696,37.765,37.765,16506692
2014-12-17,101.42,103.98,101.12,103.58,56384329,37.882,38.6,37.813,38.478,16117978
2014-12-18,105.91,106.64,104.74,106.64,62279357,39.123,39.597,39.046,39.578,11241655
2014-12-19,106.27,107.18,105.71,105.82,93393464,39.651,39.832,39.574,39.623,12269408
2014-12-22,106.18,107.43,106.01,106.92,47699142,39.773,40.099,39.707,40.099,6407300
2014-12-23,107.17,107.27,106.45,106.53,27476050,40.271,40.336,40.184,40.203,7028813
2014-12-24,106.57,106.7,106.04,106.04,15296050,40.299,40.299,40.156,40.166,2786207
2014-12-26,106.13,108.4,106.04,107.91,35610489,40.242,40.413,40.223,40.336,2390545
2014-12-29,107.72,108.64,107.63,107.84,29133164,40.184,40.299,40.099,40.136,4866342
2014-12-30,107.57,107.84,106.14,106.51,31555587,40.041,40.108,39.812,39.851,5773821
2014-12-31,106.81,107.09,104.34,104.49,43715939,39.965,40.031,39.375,39.414,6248100
2015-01-02,105.44,105.49,101.62,103.5,56196458,39.66,39.755,39.136,39.336,8912923
2015-01-05,102.51,102.83,99.79,100.58,67880159,39.136,39.194,38.62,38.736,7548374
2015-01-06,100.97,101.69,99.044,100.59,69460979,38.849,38.849,38.088,38.269,9175601
2015-01-07,101.49,102.42,100.99,102.01,42324520,38.459,38.688,38.316,38.592,6855869
2015-01-08,103.4,106.17,102.88,105.93,62679241,38.868,39.526,38.849,39.441,14910479
2015-01-09,106.66,107.19,104.34,106.04,56712884,39.554,39.651,39.031,39.316,9620778
2015-01-12,106.59,106.62,102.98,103.42,52421263,39.298,39.394,38.727,38.859,5905497
2015-01-13,105.48,106.79,103.09,104.35,70853466,39.184,39.66,38.556,38.831,12253471
2015-01-14,103.21,104.59,102.7,103.95,51653023,38.516,38.783,38.26,38.61,9264876
2015-01-15,104.14,104.2,100.96,101.12,63283616,38.774,38.868,38.088,38.117,9786364
2015-01-16,101.33,101.84,99.59,100.32,82925523,37.991,38.526,37.972,38.488,19746879
2015-01-20,102.1,102.96,100.8,102.9,86996261,38.793,38.897,38.326,38.812,12606511
2015-01-21,103.13,105.12,102.49,103.72,57995531,38.583,39.04,38.45,38.878,14603247
2015-01-22,104.4,106.46,103.88,106.39,80829941,38.985,39.544,38.658,39.516,9245470
2015-01-23,106.33,107.68,105.58,106.96,53300672,39.506,39.69,39.375,39.506,6797319
2015-01-26,107.67,108.26,106.79,107.06,58694780,39.46,39.564,39.223,39.345,10212085
2015-01-27,106.41,106.47,103.2,103.31,100510975,38.592,38.698,38.039,38.211,11322046
2015-01-28,111.34,111.82,109.16,109.16,155781252,38.955,39.021,38.144,38.144,12716134
2015-01-29,110.11,112.84,109.4,112.57,89138209,38.107,38.583,37.8,38.507,17644449
2015-01-30,112.08,113.58,110.61,110.91,88431556,38.4,38.592,37.953,38.03,13645838
2015-02-02,111.75,112.82,109.88,112.3,66181590,38.181,38.469,37.543,38.42,16391737
2015-02-03,112.17,112.75,111.33,112.32,54824287,38.546,38.887,38.43,38.859,10369642
2015-02-04,112.17,114.08,111.99,113.17,74030839,38.993,39.223,38.793,38.936,6178931
2015-02-05,114.06,114.26,113.31,113.99,44438620,39.031,39.316,38.975,39.298,5342114
2015-02-06,114.06,114.28,112.59,113.02,45964935,39.355,39.534,39.059,39.174,5025837
2015-02-09,112.68,113.89,112.57,113.77,40895791,39.068,39.306,39.031,39.117,7518064
2015-02-10,114.21,116.07,114.2,115.96,65164771,39.384,39.745,39.24,39.699,11798678
2015-02-11,116.67,118.71,116.42,118.67,77332011,39.755,39.918,39.641,39.851,6557257
2015-02-12,119.8,121.15,119.34,120.19,78330856,40.156,40.422,40.099,40.393,7102065
2015-02-13,120.96,120.96,119.42,120.77,56927581,40.491,40.681,40.413,40.652,4528040
2015-02-17,121.16,122.47,120.61,121.49,66393629,40.691,40.736,40.565,40.671,5602832
2015-02-18,121.3,122.37,121.12,122.31,47218044,40.671,40.746,40.555,40.708,3934144
2015-02-19,122.1,122.61,121.97,122.07,39279445,40.681,40.89,40.604,40.852,3279094
2015-02-20,122.22,123.07,121.71,123.07,51474822,40.852,41.118,40.642,41.062,7274402
2015-02-23,123.59,126.4,123.23,126.4,74617465,41.081,41.118,40.881,41.09,4246009
2015-02-24,126.34,126.97,124.65,125.61,72791386,41.062,41.273,40.852,41.213,4884362
2015-02-25,125.03,125.07,121.79,122.38,78560740,41.1,41.146,40.871,40.955,6155834
2015-02-26,122.38,124.36,120.33,123.93,96020337,41.081,41.273,40.964,41.213,7930861
2015-02-27,123.57,124.07,121.88,122.08,65231155,41.173,41.291,41.034,41.072,6353756
2015-03-02,122.83,123.82,121.94,122.67,50608817,41.213,41.422,41.081,41.393,7180925
2015-03-03,122.55,123.09,121.74,122.94,39791443,41.348,41.356,40.936,41.118,9035537
2015-03-04,122.68,123.13,121.96,122.16,33320315,40.994,41.034,40.736,40.955,6171834
2015-03-05,122.19,122.35,119.53,120.14,59469141,41.053,41.053,40.766,40.909,8083103
2015-03-06,122.02,122.95,119.99,120.32,76646735,40.89,40.945,40.336,40.403,8473708
2015-03-09,121.62,123.14,118.85,120.82,93152478,40.527,40.766,40.422,40.594,6556458
2015-03-10,120.14,120.9,117.66,118.32,72453061,40.356,40.375,39.764,39.764,9230365
2015-03-11,118.53,118.57,116.03,116.16,72539762,39.699,39.861,39.479,39.506,12086622
2015-03-12,116.23,118.69,115.58,116.79,50910842,39.422,39.793,39.355,39.394,12956172
2015-03-13,118.22,119.17,116.5,117.47,54534273,39.67,39.803,39.326,39.544,15934338
2015-03-16,117.73,118.74,116.77,118.74,37748111,39.735,40.041,39.632,40.012,9064074
2015-03-17,119.67,121.0,119.42,120.73,53688174,39.918,40.136,39.851,40.021,10002450
2015-03-18,120.69,122.74,120.1,122.09,68680174,39.975,40.708,39.812,40.565,16634867
2015-03-19,122.35,122.83,121.07,121.17,48202149,40.509,40.652,40.422,40.452,9434430
2015-03-20,121.91,122.02,118.95,119.67,72283235,40.694,40.913,40.626,40.712,18770067
2015-03-23,120.8,121.51,120.24,120.89,39679274,40.704,40.904,40.704,40.712,3921436
2015-03-24,120.91,121.7,120.28,120.4,34557741,40.741,40.857,40.578,40.578,7436726
2015-03-25,120.26,120.52,117.27,117.27,54353186,40.531,40.608,39.534,39.534,8541061
2015-03-26,116.66,118.67,116.52,118.07,50057655,39.257,39.764,39.182,39.564,9406326
2015-03-27,118.41,118.5,116.81,117.14,41611700,39.564,39.699,39.374,39.594,8264273
2015-03-30,117.89,120.13,117.85,120.1,49559739,39.813,40.101,39.813,40.072,6901853
2015-03-31,119.83,120.21,118.18,118.24,44289056,39.946,40.023,39.66,39.66,8321036
2015-04-01,118.62,118.91,116.99,118.08,42743165,39.68,39.735,39.325,39.604,10895801
2015-04-02,118.82,119.33,118.02,119.1,33903042,39.623,39.755,39.515,39.594,5714660
2015-04-06,118.28,121.18,118.15,121.02,39136637,39.325,40.053,39.276,39.975,7674332
2015-04-07,121.31,121.77,119.73,119.76,36819494,39.975,40.215,39.88,39.89,4894571
2015-04-08,119.62,120.13,118.76,119.37,39279005,39.89,40.138,39.813,40.014,7526794
2015-04-09,119.62,120.3,118.46,120.28,34132932,40.014,40.186,39.804,40.118,7604239
2015-04-10,119.7,120.89,119.04,120.78,42287023,40.072,40.309,40.033,40.274,4509914
2015-04-13,121.99,122.19,120.33,120.54,38264547,40.349,40.521,40.148,40.158,4061555
2015-04-14,120.69,120.97,119.67,120.03,26857714,40.177,40.225,39.843,40.033,6113908
2015-04-15,120.14,120.81,119.76,120.48,30457939,40.118,40.475,40.101,40.387,13118407
2015-04-16,120.01,120.78,119.85,119.91,29850770,40.245,40.359,40.128,40.245,9523399
2015-04-17,119.32,119.88,118.27,118.55,54670854,39.919,39.995,39.564,39.69,10615356
2015-04-20,119.32,121.77,118.96,121.27,49502951,39.872,40.416,39.852,40.368,5063256
2015-04-21,121.75,121.84,120.38,120.6,34094920,40.608,40.616,40.301,40.349,5225854
2015-04-22,120.69,122.46,120.05,122.22,39585604,40.425,40.799,40.282,40.761,6368693
2015-04-23,121.94,123.94,121.78,123.24,48161636,40.665,41.087,40.569,40.922,6164584
2015-04-24,123.99,124.13,122.81,123.82,46851616,41.25,41.326,41.05,41.279,6508368
2015-04-27,125.74,126.53,124.63,126.06,102018381,41.43,41.565,41.308,41.39,9665770
2015-04-28,127.78,127.86,123.14,124.06,125135690,41.509,41.679,41.106,41.527,9560483
2015-04-29,123.72,125.06,121.94,122.24,66696822,41.25,41.574,41.068,41.326,8955774
2015-04-30,121.17,121.54,118.38,118.94,87540921,41.096,41.24,40.588,40.751,9040826
2015-05-01,119.84,123.69,119.08,122.54,61568872,41.0,41.27,40.886,41.25,11021710
2015-05-04,123.07,124.07,121.9,122.3,53651452,41.279,41.499,41.27,41.288,8044220
2015-05-05,121.79,122.07,119.55,119.57,51844979,41.25,41.25,40.616,40.646,8468545
2015-05-06,120.28,120.45,117.25,118.8,75857987,40.79,40.876,40.063,40.301,10317025
2015-05-07,119.07,120.33,118.35,119.55,45652779,40.368,40.741,40.282,40.598,5893423
2015-05-08,120.89,121.79,120.35,121.79,58208702,41.01,41.21,40.941,41.18,10259887
2015-05-11,121.58,121.74,119.89,120.54,44047350,41.152,41.2,40.932,40.97,6317763
2015-05-12,119.86,121.08,119.12,120.12,50464764,40.751,40.932,40.396,40.751,7993885
2015-05-13,120.39,121.39,120.13,120.26,36354556,40.913,41.16,40.838,40.922,9724152
2015-05-14,121.6,123.07,121.36,123.07,47366643,41.26,41.602,41.21,41.583,7289188
2015-05-15,123.18,123.6,122.35,122.89,40021590,41.65,41.709,41.353,41.45,8848268
2015-05-18,122.51,124.75,122.49,124.23,53256393,41.39,41.728,41.336,41.65,3545602
2015-05-19,124.72,124.9,123.74,124.11,46769197,41.699,41.746,41.499,41.546,4770281
2015-05-20,124.04,125.0,123.45,124.1,38199509,41.574,41.795,41.42,41.574,11505119
2015-05-21,124.11,125.61,123.89,125.41,41631624,41.517,41.804,41.46,41.756,3879744
2015-05-22,125.6,126.9,125.42,126.49,47777927,41.659,41.833,41.621,41.728,4146607
2015-05-26,126.54,126.84,123.23,123.72,74044081,41.602,41.631,41.0,41.124,8280033
2015-05-27,124.37,126.22,124.09,126.01,48026583,41.279,41.927,41.25,41.9,13151907
2015-05-28,125.83,125.92,125.12,125.75,32191239,41.785,41.89,41.689,41.814,4874202
2015-05-29,125.25,125.47,123.95,124.31,53319512,41.814,41.833,41.4,41.509,8085597
2015-06-01,125.22,125.41,124.09,124.57,33649578,41.756,41.766,41.363,41.621,7247615
2015-06-02,123.92,124.68,123.43,124.0,35247319,41.479,41.728,41.26,41.537,5890794
2015-06-03,124.69,124.96,123.95,124.16,32466240,41.631,41.851,41.546,41.621,5911201
2015-06-04,123.68,124.61,123.03,123.47,40290158,41.42,41.631,41.142,41.24,8721826
2015-06-05,123.63,123.79,122.49,122.77,37331747,41.19,41.279,40.922,41.106,8074210
2015-06-08,123.02,123.32,121.03,121.97,55195489,41.096,41.106,40.569,40.646,8755470
2015-06-09,120.91,122.22,119.88,121.61,58732198,40.539,40.704,40.274,40.549,8052530
2015-06-10,122.09,123.45,122.0,123.0,40948345,40.722,41.27,40.646,41.18,9367179
2015-06-11,123.29,124.22,122.6,122.71,37084550,41.363,41.43,41.142,41.2,5898035
2015-06-12,122.32,122.46,121.31,121.37,38579953,41.0,41.068,40.799,40.838,6412222
2015-06-15,120.34,121.43,119.97,121.12,46094023,40.569,40.646,40.282,40.588,9591059
2015-06-16,121.22,122.0,120.59,121.78,33001274,40.569,40.904,40.503,40.857,9585000
2015-06-17,121.89,122.03,120.95,121.49,34493316,40.886,41.04,40.636,40.876,11518550
2015-06-18,121.43,122.44,121.42,122.03,37101639,40.857,41.308,40.847,41.24,9365365
2015-06-19,121.92,121.98,120.62,120.81,57335314,41.154,41.253,40.896,40.896,13974917
2015-06-22,121.68,122.2,121.28,121.78,35668278,41.243,41.356,41.135,41.233,5656519
2015-06-23,121.67,121.78,121.08,121.23,31717403,41.319,41.329,41.163,41.263,4153877
2015-06-24,121.41,123.87,121.32,122.25,57926303,41.193,41.404,41.07,41.07,5041552
2015-06-25,122.98,123.31,121.69,121.69,33466523,41.282,41.319,40.962,40.972,5111349
2015-06-26,121.84,122.14,120.73,120.96,46175652,40.953,40.992,40.511,40.626,10583232
2015-06-29,119.73,120.69,118.79,118.84,51514057,40.193,40.434,39.751,39.761,13634356
2015-06-30,119.83,120.36,119.16,119.7,46494077,40.06,40.079,39.696,39.8,11840576
2015-07-01,121.1,121.14,120.24,120.81,31685901,40.156,40.243,39.897,40.069,8477030
2015-07-02,120.65,120.9,120.03,120.66,28513099,40.184,40.262,39.973,40.126,5368070
2015-07-06,119.23,120.46,119.15,120.25,29403250,39.839,40.146,39.741,39.963,7810884
2015-07-07,120.15,120.39,118.11,119.95,49193474,40.04,40.079,39.271,40.02,20450284
2015-07-08,118.79,118.95,116.94,116.97,63669393,39.696,39.78,39.348,39.368,16809679
2015-07-09,118.19,118.38,113.77,114.59,82356224,39.819,39.925,39.214,39.214,9355376
2015-07-10,116.37,118.19,115.67,117.65,64290561,39.713,39.973,39.618,39.839,7019600
2015-07-13,119.32,120.01,118.63,119.92,43423667,40.089,40.474,40.079,40.444,7355794
2015-07-14,120.29,120.59,119.33,119.87,33279159,40.454,40.704,40.434,40.598,6372649
2015-07-15,119.98,121.35,119.84,121.02,35239317,40.578,40.732,40.493,40.608,6801348
2015-07-16,121.94,122.69,121.54,122.63,37955852,40.923,41.144,40.848,41.126,5415920
2015-07-17,123.19,123.72,122.44,123.72,48373947,41.483,41.761,41.424,41.761,8087577
2015-07-20,124.99,126.9,124.73,126.03,61718915,41.906,42.117,41.761,41.982,9683666
2015-07-21,126.78,126.85,124.35,124.78,80429635,41.771,41.925,41.664,41.704,6215420
2015-07-22,116.42,119.77,116.42,119.51,120975577,40.886,41.233,40.858,41.032,8936592
2015-07-23,120.43,121.29,119.35,119.45,53440014,41.144,41.31,40.848,40.943,6576790
2015-07-24,119.61,120.0,118.23,118.81,44180009,41.144,41.203,40.694,40.722,10137817
2015-07-27,117.48,117.97,116.55,117.17,46582952,40.395,40.656,40.3,40.358,9001396
2015-07-28,117.75,118.24,116.95,117.75,35226815,40.531,40.8,40.253,40.722,8204600
2015-07-29,117.54,117.87,116.68,117.39,38782874,40.722,41.08,40.578,40.992,8713050
2015-07-30,116.73,116.97,116.14,116.78,35237502,40.819,41.135,40.626,41.07,7081908
2015-07-31,117.0,117.04,115.4,115.76,44937189,41.116,41.183,40.858,40.933,11350590
2015-08-03,115.95,116.97,112.15,113.02,73291498,40.914,40.982,40.464,40.712,9568084
2015-08-04,112.06,112.33,108.07,109.41,130079349,40.675,40.712,40.328,40.474,7679506
2015-08-05,107.8,112.08,106.98,110.13,104065281,40.732,41.154,40.646,40.867,10810518
2015-08-06,111.17,111.68,109.4,110.37,55158515,40.867,41.032,40.318,40.464,6753096
2015-08-07,109.84,111.44,109.76,110.74,40338410,40.367,40.549,40.213,40.493,8230604
2015-08-10,111.71,115.04,111.71,114.78,57321780,40.675,41.173,40.675,41.126,5796010
2015-08-11,112.93,113.28,108.64,108.8,101212493,41.012,41.07,40.395,40.511,28443874
2015-08-12,107.88,110.64,105.09,110.47,106071713,40.213,40.771,39.839,40.694,10439060
2015-08-13,111.24,111.58,109.8,110.38,50629240,40.722,40.848,40.493,40.578,6910899
2015-08-14,109.59,111.49,109.31,111.16,44781223,40.474,40.819,40.444,40.781,6192327
2015-08-17,111.24,112.79,110.72,112.32,42648223,40.626,41.012,40.493,41.012,5816398
2015-08-18,111.61,112.6,111.21,111.68,36051444,40.914,40.972,40.752,40.8,4880424
2015-08-19,111.3,111.7,109.93,110.25,50369291,40.675,40.877,40.3,40.531,9598577
2015-08-20,109.37,109.62,107.01,107.98,71456351,40.099,40.272,39.539,39.539,14278658
2015-08-21,105.87,107.27,101.28,101.4,133808438,39.118,39.417,38.031,38.031,24617860
2015-08-24,90.948,104.32,88.196,98.855,169159067,35.579,38.079,30.109,36.665,37555294
2015-08-25,106.51,106.51,99.213,99.452,108070357,37.944,38.012,36.204,36.243,19353390
2015-08-26,102.64,105.34,100.7,105.15,100948881,36.963,38.128,36.646,38.07,35770808
2015-08-27,107.59,108.55,105.47,108.25,88265831,38.588,38.964,38.089,38.954,20913798
2015-08-28,107.54,108.62,106.93,108.6,55457595,38.781,39.099,38.695,39.031,14392351
2015-08-31,107.4,109.79,107.37,108.09,58654593,38.714,39.099,38.579,38.675,11494451
2015-09-01,105.6,107.25,102.91,103.26,80160471,37.859,38.184,37.253,37.436,22144878
2015-09-02,105.68,107.7,104.6,107.7,64558315,37.992,38.377,37.628,38.339,13195079
2015-09-03,107.84,108.11,105.49,105.81,55530094,38.551,38.867,38.253,38.368,11474581
2015-09-04,104.47,105.89,104.03,104.74,52152843,37.859,38.05,37.599,37.781,14334412
2015-09-08,107.03,107.91,105.76,107.67,57209226,38.502,38.867,38.405,38.839,9834702
2015-09-09,109.07,109.32,105.23,105.6,88677659,39.089,39.28,38.253,38.329,10040247
2015-09-10,105.72,108.59,105.35,107.92,65588130,38.272,38.935,38.253,38.714,14588244
2015-09-11,107.16,109.49,107.13,109.49,52068455,38.445,38.896,38.435,38.896,7135480
2015-09-14,111.76,112.06,110.11,110.54,60880851,39.059,39.099,38.704,38.8,7744623
2015-09-15,111.15,111.71,109.69,111.47,45210576,38.925,39.407,38.82,39.3,9159921
2015-09-16,111.44,111.72,110.66,111.59,38776840,39.251,39.502,39.205,39.464,8028390
2015-09-17,110.88,111.67,109.03,109.22,66878079,39.3,39.8,39.059,39.195,17457353
2015-09-18,107.57,109.57,107.24,108.76,77489421,38.734,39.092,38.599,38.676,11849399
2015-09-21,108.98,110.59,108.97,110.44,52388174,38.753,39.188,38.715,39.072,7207757
2015-09-22,108.69,109.46,107.87,108.71,52517731,38.445,38.599,38.174,38.415,12724712
2015-09-23,108.94,109.97,108.61,109.59,37299049,38.551,38.656,38.299,38.512,5879909
2015-09-24,108.56,110.72,107.73,110.24,52307402,38.077,38.618,37.876,38.512,11419919
2015-09-25,111.62,111.86,109.32,109.96,58573958,38.869,38.917,38.271,38.445,11213573
2015-09-28,109.15,109.83,107.8,107.8,54334671,38.28,38.338,37.546,37.565,13030339
2015-09-29,108.16,108.82,103.4,104.55,76529838,37.663,37.913,37.131,37.403,13568871
2015-09-30,105.62,106.93,104.25,105.74,69340249,37.856,38.203,37.748,38.145,12909656
2015-10-01,104.56,105.08,102.86,105.04,66686622,38.145,38.28,37.653,38.164,13998198
2015-10-02,103.55,106.41,103.1,105.82,60522325,37.719,38.705,37.585,38.705,15446895
2015-10-05,105.33,106.77,104.56,106.2,54302250,38.947,39.564,38.869,39.468,8873240
2015-10-06,106.06,107.11,105.22,106.71,50964296,39.333,39.604,39.323,39.515,10207978
2015-10-07,107.11,107.14,104.87,106.2,48782741,39.727,39.865,39.228,39.701,15759543
2015-10-08,105.64,105.64,103.74,104.96,64652927,39.544,39.96,39.352,39.884,15920855
2015-10-09,105.45,107.64,104.95,107.49,55008109,39.998,40.087,39.835,40.057,11780625
2015-10-12,108.06,108.08,106.84,106.99,31773458,40.144,40.164,39.932,40.107,6568717
2015-10-13,106.24,107.81,106.11,107.16,34474745,39.894,40.26,39.884,40.018,9269794
2015-10-14,106.69,106.91,105.02,105.66,46380294,39.904,40.182,39.835,39.942,13209130
2015-10-15,106.35,107.47,105.93,107.23,39298405,40.107,40.473,40.087,40.453,8720966
2015-10-16,107.15,107.37,105.97,106.44,40924861,40.559,40.559,40.289,40.531,7752132
2015-10-19,106.22,107.12,105.56,107.1,31042788,40.443,40.685,40.327,40.685,7343990
2015-10-20,106.74,109.45,106.24,109.08,51079941,40.521,40.694,40.414,40.578,6139510
2015-10-21,109.3,110.8,109.01,109.07,44152631,40.665,40.772,40.221,40.27,9751623
2015-10-22,109.6,110.72,109.39,110.72,43450707,40.559,41.266,40.559,41.176,14741704
2015-10-23,111.87,114.3,111.51,114.16,61927636,42.201,42.491,42.067,42.327,17284637
2015-10-26,113.19,113.24,110.17,110.51,69194942,42.289,42.289,42.008,42.162,8582517
2015-10-27,110.62,111.72,109.29,109.81,72898797,42.067,42.181,41.872,41.921,7951676
2015-10-28,112.1,114.37,111.26,114.34,89241471,42.114,42.549,41.988,42.549,15304510
2015-10-29,113.79,115.7,113.37,115.54,53436940,42.299,42.491,42.172,42.432,7879294
2015-10-30,115.97,116.2,114.51,114.56,51494522,42.501,42.51,42.142,42.152,9671266
2015-11-02,114.92,116.34,114.67,116.16,33585292,42.23,42.549,42.122,42.529,14231483
2015-11-03,115.8,118.38,115.71,117.51,47482394,42.394,42.905,42.318,42.752,7123410
2015-11-04,118.04,118.69,116.59,116.95,46788462,42.848,42.915,42.694,42.801,7557879
2015-11-05,117.32,118.12,115.7,116.42,41082805,42.838,43.051,42.587,42.674,6967724
2015-11-06,116.6,117.28,116.12,116.56,34320534,42.625,42.838,42.472,42.82,7112903
2015-11-09,116.46,117.28,115.57,116.07,35181795,42.694,42.694,42.201,42.404,10506655
2015-11-10,112.56,113.67,111.74,112.43,61415434,42.162,42.172,41.949,42.122,17886793
2015-11-11,112.04,113.03,110.92,111.79,46967285,42.22,42.432,42.038,42.104,8492428
2015-11-12,111.93,112.48,111.34,111.41,33783843,41.902,42.104,41.728,41.736,8319287
2015-11-13,110.91,111.26,108.08,108.15,47584787,41.593,41.65,40.906,40.915,15579339
2015-11-16,107.23,109.98,106.87,109.92,39580968,40.849,41.554,40.83,41.544,9401720
2015-11-17,110.63,110.76,109.11,109.46,28685340,41.631,41.872,41.467,41.554,9728219
2015-11-18,111.45,113.1,111.19,112.91,48480343,41.746,42.22,41.699,42.181,10527954
2015-11-19,113.25,115.29,112.42,114.36,44970842,42.22,42.578,42.21,42.374,9700157
2015-11-20,114.77,115.45,114.42,114.86,35613492,42.549,42.694,42.501,42.684,7547098
2015-11-23,114.83,115.27,112.95,113.35,33739180,42.713,42.732,42.279,42.432,7483724
2015-11-24,112.95,114.91,112.77,114.45,44451376,42.114,42.578,42.018,42.442,11704929
2015-11-25,114.78,114.79,113.52,113.63,22215769,42.452,42.462,42.299,42.309,6810116
2015-11-27,113.89,114.01,113.21,113.41,13551137,42.354,42.482,42.289,42.404,3935712
